FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_DIGESTION_DATE,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_UNCORR_DRY
V1TS056,2001-07-18T00:00:00Z,3-RPP008.42,,2001-07-19T00:00:00Z,2001-07-20T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-17T00:00:00Z,1,2.7,,7782-49-2,,RICE,,,,2.7,,,,2.7,,,2001-07-18T00:00:00Z,3-RPP008.42,2001-07-19T00:00:00Z,2001-07-20T00:00:00Z,R,1,V1TS056,2001-09-16T00:00:00Z,2002-01-17T00:00:00Z,1,2.7,7782-49-2,7782-49-2,RICE,2002-01-17T00:00:00Z,2.7,2.7
V1TS056,2001-07-18T00:00:00Z,3-RPP008.42,,2001-07-19T00:00:00Z,2001-07-20T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-17T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2001-07-18T00:00:00Z,3-RPP008.42,2001-07-19T00:00:00Z,2001-07-20T00:00:00Z,R,1,V1TS056,2001-09-16T00:00:00Z,2002-01-17T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2002-01-17T00:00:00Z,0.3,0.3
V1TS056,2001-07-18T00:00:00Z,3-RPP008.42,,2001-07-19T00:00:00Z,2001-07-20T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-17T00:00:00Z,1,18,,7440-66-6,,RICE,,,,18,,,,18,,,2001-07-18T00:00:00Z,3-RPP008.42,2001-07-19T00:00:00Z,2001-07-20T00:00:00Z,R,1,V1TS056,2001-09-16T00:00:00Z,2002-01-17T00:00:00Z,1,18,7440-66-6,7440-66-6,RICE,2002-01-17T00:00:00Z,18,18
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,1.8,,7429-90-5,,RICE,,,,1.8,,,,1.8,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,1.8,7429-90-5,7429-90-5,RICE,2002-01-29T00:00:00Z,1.8,1.8
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,0.14,,7440-22-4,,RICE,,,,0.14,,,,0.14,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,0.14,7440-22-4,7440-22-4,RICE,2002-01-29T00:00:00Z,0.14,0.14
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,4.7,,7440-38-2,,RICE,,,,4.7,,,,4.7,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,4.7,7440-38-2,7440-38-2,RICE,2002-01-29T00:00:00Z,4.7,4.7
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,0.1,,7440-43-9,,RICE,,,,0.1,,,,0.1,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,0.1,7440-43-9,7440-43-9,RICE,2002-01-29T00:00:00Z,0.1,0.1
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,37,,7440-47-3,,RICE,,,,37,,,,37,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,37,7440-47-3,7440-47-3,RICE,2002-01-29T00:00:00Z,37,37
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,49,,7440-50-8,,RICE,,,,49,,,,49,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,49,7440-50-8,7440-50-8,RICE,2002-01-29T00:00:00Z,49,49
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,0.32,,7439-97-6,,RICE,,,,0.32,,,,0.32,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,0.32,7439-97-6,7439-97-6,RICE,2002-01-29T00:00:00Z,0.32,0.32
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,17,,7440-02-0,,RICE,,,,17,,,,17,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,17,7440-02-0,7440-02-0,RICE,2002-01-29T00:00:00Z,17,17
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,9.4,,7439-92-1,,RICE,,,,9.4,,,,9.4,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,9.4,7439-92-1,7439-92-1,RICE,2002-01-29T00:00:00Z,9.4,9.4
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2002-01-29T00:00:00Z,0.5,0.5
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2002-01-29T00:00:00Z,0.5,0.5
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2002-01-29T00:00:00Z,0.3,0.3
V1TS057,2001-07-30T00:00:00Z,3-RPP029.42,,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-29T00:00:00Z,1,98,,7440-66-6,,RICE,,,,98,,,,98,,,2001-07-30T00:00:00Z,3-RPP029.42,2001-07-31T00:00:00Z,2001-08-01T00:00:00Z,R,1,V1TS057,2001-09-28T00:00:00Z,2002-01-29T00:00:00Z,1,98,7440-66-6,7440-66-6,RICE,2002-01-29T00:00:00Z,98,98
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,2,,7429-90-5,,RICE,,,,2,,,,2,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,2,7429-90-5,7429-90-5,RICE,2002-01-31T00:00:00Z,2,2
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,0.11,,7440-22-4,,RICE,,,,0.11,,,,0.11,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,0.11,7440-22-4,7440-22-4,RICE,2002-01-31T00:00:00Z,0.11,0.11
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,1.4,,7440-38-2,,RICE,,,,1.4,,,,1.4,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,1.4,7440-38-2,7440-38-2,RICE,2002-01-31T00:00:00Z,1.4,1.4
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,0.2,,7440-43-9,,RICE,,,,0.2,,,,0.2,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,0.2,7440-43-9,7440-43-9,RICE,2002-01-31T00:00:00Z,0.2,0.2
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,43,,7440-47-3,,RICE,,,,43,,,,43,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,43,7440-47-3,7440-47-3,RICE,2002-01-31T00:00:00Z,43,43
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,39,,7440-50-8,,RICE,,,,39,,,,39,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,39,7440-50-8,7440-50-8,RICE,2002-01-31T00:00:00Z,39,39
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,0.54,,7439-97-6,,RICE,,,,0.54,,,,0.54,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,0.54,7439-97-6,7439-97-6,RICE,2002-01-31T00:00:00Z,0.54,0.54
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,19,,7440-02-0,,RICE,,,,19,,,,19,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,19,7440-02-0,7440-02-0,RICE,2002-01-31T00:00:00Z,19,19
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,28,,7439-92-1,,RICE,,,,28,,,,28,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,28,7439-92-1,7439-92-1,RICE,2002-01-31T00:00:00Z,28,28
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2002-01-31T00:00:00Z,0.5,0.5
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,1.4,,7782-49-2,,RICE,,,,1.4,,,,1.4,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,1.4,7782-49-2,7782-49-2,RICE,2002-01-31T00:00:00Z,1.4,1.4
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2002-01-31T00:00:00Z,0.3,0.3
V1TS058,2001-08-01T00:00:00Z,3-RPP042.12,,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2002-01-31T00:00:00Z,1,120,,7440-66-6,,RICE,,,,120,,,,120,,,2001-08-01T00:00:00Z,3-RPP042.12,2001-08-02T00:00:00Z,2001-08-03T00:00:00Z,R,1,V1TS058,2001-09-30T00:00:00Z,2002-01-31T00:00:00Z,1,120,7440-66-6,7440-66-6,RICE,2002-01-31T00:00:00Z,120,120
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,1.4,,7429-90-5,,RICE,,,,1.4,,,,1.4,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,1.4,7429-90-5,7429-90-5,RICE,2001-11-13T00:00:00Z,1.4,1.4
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,0.02,,7440-22-4,,RICE,,,,0.02,,,,0.02,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,0.02,7440-22-4,7440-22-4,RICE,2001-11-13T00:00:00Z,0.02,0.02
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,3.4,,7440-38-2,,RICE,,,,3.4,,,,3.4,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,3.4,7440-38-2,7440-38-2,RICE,2001-11-13T00:00:00Z,3.4,3.4
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,0.22,,7440-43-9,,RICE,,,,0.22,,,,0.22,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,0.22,7440-43-9,7440-43-9,RICE,2001-11-13T00:00:00Z,0.22,0.22
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,30,,7440-47-3,,RICE,,,,30,,,,30,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,30,7440-47-3,7440-47-3,RICE,2001-11-13T00:00:00Z,30,30
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,41,,7440-50-8,,RICE,,,,41,,,,41,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,41,7440-50-8,7440-50-8,RICE,2001-11-13T00:00:00Z,41,41
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,0.37,,7439-97-6,,RICE,,,,0.37,,,,0.37,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,0.37,7439-97-6,7439-97-6,RICE,2001-11-13T00:00:00Z,0.37,0.37
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,12,,7440-02-0,,RICE,,,,12,,,,12,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,12,7440-02-0,7440-02-0,RICE,2001-11-13T00:00:00Z,12,12
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,6.5,,7439-92-1,,RICE,,,,6.5,,,,6.5,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,6.5,7439-92-1,7439-92-1,RICE,2001-11-13T00:00:00Z,6.5,6.5
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,0.5,,7440-36-0,,RICE,,,,0.5,,,,0.5,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,0.5,7440-36-0,7440-36-0,RICE,2001-11-13T00:00:00Z,0.5,0.5
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,0.5,,7782-49-2,,RICE,,,,0.5,,,,0.5,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,0.5,7782-49-2,7782-49-2,RICE,2001-11-13T00:00:00Z,0.5,0.5
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,0.3,,7440-28-0,,RICE,,,,0.3,,,,0.3,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,0.3,7440-28-0,7440-28-0,RICE,2001-11-13T00:00:00Z,0.3,0.3
V1TS059,2001-05-14T00:00:00Z,3-RPP080.19,,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-13T00:00:00Z,1,96,,7440-66-6,,RICE,,,,96,,,,96,,,2001-05-14T00:00:00Z,3-RPP080.19,2001-05-15T00:00:00Z,2001-05-16T00:00:00Z,R,1,V1TS059,2001-07-13T00:00:00Z,2001-11-13T00:00:00Z,1,96,7440-66-6,7440-66-6,RICE,2001-11-13T00:00:00Z,96,96
V1TS060,2001-05-15T00:00:00Z,3-RPP107.33,,2001-05-16T00:00:00Z,2001-05-17T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-14T00:00:00Z,1,0.7,,7429-90-5,,RICE,,,,0.7,,,,0.7,,,2001-05-15T00:00:00Z,3-RPP107.33,2001-05-16T00:00:00Z,2001-05-17T00:00:00Z,R,1,V1TS060,2001-07-14T00:00:00Z,2001-11-14T00:00:00Z,1,0.7,7429-90-5,7429-90-5,RICE,2001-11-14T00:00:00Z,0.7,0.7
V1TS060,2001-05-15T00:00:00Z,3-RPP107.33,,2001-05-16T00:00:00Z,2001-05-17T00:00:00Z,,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,2001-11-14T00:00:00Z,1,0.22,,7440-22-4,,RICE,,,,0.22,,,,0.22,,,2001-05-15T00:00:00Z,3-RPP107.33,2001-05-16T00:00:00Z,2001-05-17T00:00:00Z,R,1,V1TS060,2001-07-14T00:00:00Z,2001-11-14T00:00:00Z,1,0.22,7440-22-4,7440-22-4,RICE,2001-11-14T00:00:00Z,0.22,0.22
