FSS_LAB_NUM,FSF_COLL_DATETIME,FSF_STA_ID,FSF_SITE_NO,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSF_SPG_CODE,FSF_SSC_CODE,FSC_COL_ID,PSP_FAMILY_GROUP_ID,PSP_SPE_CODE_ALPHA,PSP_SPE_CODE_NUM,PSP_TCM_COLLECT_METHOD_CODE,PSP_TYPE,SPD_SPECIES_LENGTH,SPD_SPECIES_WEIGHT,SPD_SEND_LAB_FLAG,FSS_TISSUE_SEDIMENT_IND,T_or_S,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM.1,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_ALIQUOTS_NUM,FSS_ANA_RECEIVE_FLAG,FSS_PRIORITY_CODE,FSS_LAB_CODE,FSS_SMP_CODE,FSS_ASE_WEIGHT,ASE_Date,tblMSpecData.Compound,X13C.triPCB.28..SSTD.,X13C.tetraPCB.52..SSTD.,X13C.pentaPCB.118..SSTD.,X13C.hexaPCB.153..SSTD.,X13C.heptaPCB.180..SSTD.,X13C.octaPCB.202..SSTD.,X13C.nonaPCB.206..SSTD.,X13C.decaPCB.209..SSTD.,FSS_WATER_CONTENT,FSS_LIPID_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,Qry_Base_Data_PCB_MSpec.Compound,TSR_CAS_NUM,TSR_QA_FLAG,TSR_CHEMIST_NAME,TSR_Chemist_Sign_Date,TSR_CBP_BOUND,TSR_LAB_COMMENT,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY,TSR_xRT,TSR_aRT,FSF_COLL_DATETIME,FSF_STA_ID,FSF_LAB_SENT_DATE,FSF_LAB_RECV_DATE,FSS_TISSUE_SEDIMENT_IND,FSS_CONTAINER_ID_DESC,FSS_CONTAINER_ID,FSS_LAB_NUM,FSS_LAB_RECEIVE_DATE,FSS_PROCESSING_CODE,FSS_DIGESTION_DATE,FSS_WATER_CONTENT,TSR_RECEIVED_DATE,TSR_LAB_SEQ_NUM,TSR_VALUE,TSR_PG_SPC_PARAMETER_CODE,TSR_CAS_NUM,TSR_CHEMIST_NAME,TSR_CHEMIST_SIGN_DATE,TSR_CONCENTRATION_VALUE,TSR_CORR_RECOV_DRY,TSR_UNCORR_WET,TSR_CORR_RECOV_WET,TSR_UNCORR_DRY
V98S030,,NLR013.61,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.615267181396484,,,1,2.193,,50-32-8,,HALE,,,,2.193,3.0005853756,,1.15522539615631,2.193,,,,NLR013.61,,,S,R,1,V98S030,,,,0.615267181396484,,1,2.193,50-32-8,50-32-8,HALE,,2.193,3.0005853756,,1.15522539615631,2.193
V98S030,,NLR013.61,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.615267181396484,,,1,329.09,,198-55-0,,HALE,,,,329.09,450.27936218,,173.357559204102,329.09,,,,NLR013.61,,,S,R,1,V98S030,,,,0.615267181396484,,1,329.09,198-55-0,198-55-0,HALE,,329.09,450.27936218,,173.357559204102,329.09
V98S030,,NLR013.61,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.615267181396484,,,1,2.064,,193-39-5,,HALE,,,,2.064,2.8240803535,,1.08727097511292,2.064,,,,NLR013.61,,,S,R,1,V98S030,,,,0.615267181396484,,1,2.064,193-39-5,193-39-5,HALE,,2.064,2.8240803535,,1.08727097511292,2.064
V98S030,,NLR013.61,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.615267181396484,,,1,1.195,,53-70-3,,HALE,,,,1.195,1.6350659023,,0.629500389099121,1.195,,,,NLR013.61,,,S,R,1,V98S030,,,,0.615267181396484,,1,1.195,53-70-3,53-70-3,HALE,,1.195,1.6350659023,,0.629500389099121,1.195
V98S030,,NLR013.61,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.615267181396484,,,1,2.286,,191-24-2,,HALE,,,,2.286,3.1278331822,,1.20421576499939,2.286,,,,NLR013.61,,,S,R,1,V98S030,,,,0.615267181396484,,1,2.286,191-24-2,191-24-2,HALE,,2.286,3.1278331822,,1.20421576499939,2.286
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,2.884,,91-20-3,,HALE,,,,2.884,3.7936386835,,2.82626080513001,2.884,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,2.884,91-20-3,91-20-3,HALE,,2.884,3.7936386835,,2.82626080513001,2.884
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,1.712,,91-57-6,,HALE,,,,1.712,2.2519796901,,1.67772483825684,1.712,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,1.712,91-57-6,91-57-6,HALE,,1.712,2.2519796901,,1.67772483825684,1.712
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,1.12,,90-12-0,,HALE,,,,1.12,1.4732577412,,1.09757697582245,1.12,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,1.12,90-12-0,90-12-0,HALE,,1.12,1.4732577412,,1.09757697582245,1.12
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.503,,92-52-4,,HALE,,,,0.503,0.66165057483,,0.492929667234421,0.503,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.503,92-52-4,92-52-4,HALE,,0.503,0.66165057483,,0.492929667234421,0.503
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.478,,,,HALE,,,,0.478,0.6287653574,,0.468430191278458,0.478,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.478,581-42-0,,HALE,,0.478,0.6287653574,,0.468430191278458,0.478
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.168,,208-96-8,,HALE,,,,0.168,0.22098866118,,0.164636552333832,0.168,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.168,208-96-8,208-96-8,HALE,,0.168,0.22098866118,,0.164636552333832,0.168
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.145,,83-32-9,,HALE,,,,0.145,0.19073426113,,0.142097026109695,0.145,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.145,83-32-9,83-32-9,HALE,,0.145,0.19073426113,,0.142097026109695,0.145
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0,,2245-38-7,,HALE,,,,0,0,,0,0,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0,2245-38-7,2245-38-7,HALE,,0,0,,0,0
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.246,,86-73-7,,HALE,,,,0.246,0.32359053958,,0.241074949502945,0.246,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.246,86-73-7,86-73-7,HALE,,0.246,0.32359053958,,0.241074949502945,0.246
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.273,,85-01-8,,HALE,,,,0.273,0.35910657441,,0.267534404993057,0.273,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.273,85-01-8,85-01-8,HALE,,0.273,0.35910657441,,0.267534404993057,0.273
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0,,,,HALE,,,,0,0,,0,0,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0,120-12-7,,HALE,,0,0,,0,0
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.216,,832-69-9,,HALE,,,,0.216,0.28412827866,,0.211675569415092,0.216,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.216,832-69-9,832-69-9,HALE,,0.216,0.28412827866,,0.211675569415092,0.216
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,1.044,,206-44-0,,HALE,,,,1.044,1.3732866802,,1.02309858798981,1.044,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,1.044,206-44-0,206-44-0,HALE,,1.044,1.3732866802,,1.02309858798981,1.044
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,1.059,,129-00-0,,HALE,,,,1.059,1.3930178106,,1.03779828548431,1.059,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,1.059,129-00-0,129-00-0,HALE,,1.059,1.3930178106,,1.03779828548431,1.059
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.849,,56-55-3,,HALE,,,,0.849,1.1167819842,,0.832002580165863,0.849,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.849,56-55-3,56-55-3,HALE,,0.849,1.1167819842,,0.832002580165863,0.849
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.58,,218-01-9,,HALE,,,,0.58,0.76293704454,,0.568388104438782,0.58,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.58,218-01-9,218-01-9,HALE,,0.58,0.76293704454,,0.568388104438782,0.58
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.88,,205-99-2,,HALE,,,,0.88,1.1575596538,,0.862381935119629,0.88,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.88,205-99-2,205-99-2,HALE,,0.88,1.1575596538,,0.862381935119629,0.88
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.88,,207-08-9,,HALE,,,,0.88,1.1575596538,,0.862381935119629,0.88,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.88,207-08-9,207-08-9,HALE,,0.88,1.1575596538,,0.862381935119629,0.88
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,1.402,,192-97-2,,HALE,,,,1.402,1.8442029939,,1.37393128871918,1.402,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,1.402,192-97-2,192-97-2,HALE,,1.402,1.8442029939,,1.37393128871918,1.402
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,1.653,,50-32-8,,HALE,,,,1.653,2.1743705769,,1.61990606784821,1.653,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,1.653,50-32-8,50-32-8,HALE,,1.653,2.1743705769,,1.61990606784821,1.653
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,3.035,,198-55-0,,HALE,,,,3.035,3.9922653969,,2.97423768043518,3.035,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,3.035,198-55-0,198-55-0,HALE,,3.035,3.9922653969,,2.97423768043518,3.035
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.341,,193-39-5,,HALE,,,,0.341,0.44855436584,,0.334172993898392,0.341,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.341,193-39-5,193-39-5,HALE,,0.341,0.44855436584,,0.334172993898392,0.341
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.173,,53-70-3,,HALE,,,,0.173,0.22756570466,,0.169536456465721,0.173,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.173,53-70-3,53-70-3,HALE,,0.173,0.22756570466,,0.169536456465721,0.173
V98S031,,NTW118.04,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.255356369018555,,,1,0.51,,191-24-2,,HALE,,,,0.51,0.67085843572,,0.499789535999298,0.51,,,,NTW118.04,,,S,R,1,V98S031,,,,0.255356369018555,,1,0.51,191-24-2,191-24-2,HALE,,0.51,0.67085843572,,0.499789535999298,0.51
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,2.748,,91-20-3,,HALE,,,,2.748,3.4020811668,,2.65702533721924,2.748,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,2.748,91-20-3,91-20-3,HALE,,2.748,3.4020811668,,2.65702533721924,2.748
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,1.62,,91-57-6,,HALE,,,,1.62,2.005593701,,1.56636869907379,1.62,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,1.62,91-57-6,91-57-6,HALE,,1.62,2.005593701,,1.56636869907379,1.62
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.986,,90-12-0,,HALE,,,,0.986,1.2206885118,,0.953357756137848,0.986,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.986,90-12-0,90-12-0,HALE,,0.986,1.2206885118,,0.953357756137848,0.986
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.436,,92-52-4,,HALE,,,,0.436,0.53977707013,,0.421565890312195,0.436,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.436,92-52-4,92-52-4,HALE,,0.436,0.53977707013,,0.421565890312195,0.436
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,1.56,,,,HALE,,,,1.56,1.9313124528,,1.50835502147675,1.56,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,1.56,581-42-0,,HALE,,1.56,1.9313124528,,1.50835502147675,1.56
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.12,,208-96-8,,HALE,,,,0.12,0.14856249637,,0.116027310490608,0.12,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.12,208-96-8,208-96-8,HALE,,0.12,0.14856249637,,0.116027310490608,0.12
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0,,83-32-9,,HALE,,,,0,0,,0,0,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0,83-32-9,83-32-9,HALE,,0,0,,0,0
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0,,2245-38-7,,HALE,,,,0,0,,0,0,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0,2245-38-7,2245-38-7,HALE,,0,0,,0,0
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.228,,86-73-7,,HALE,,,,0.228,0.2822687431,,0.220451891422272,0.228,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.228,86-73-7,86-73-7,HALE,,0.228,0.2822687431,,0.220451891422272,0.228
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.287,,85-01-8,,HALE,,,,0.287,0.35531197048,,0.277498662471771,0.287,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.287,85-01-8,85-01-8,HALE,,0.287,0.35531197048,,0.277498662471771,0.287
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.103,,,,HALE,,,,0.103,0.12751614271,,0.0995901077985764,0.103,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.103,120-12-7,,HALE,,0.103,0.12751614271,,0.0995901077985764,0.103
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.188,,832-69-9,,HALE,,,,0.188,0.23274791097,,0.181776121258736,0.188,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.188,832-69-9,832-69-9,HALE,,0.188,0.23274791097,,0.181776121258736,0.188
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,1.264,,206-44-0,,HALE,,,,1.264,1.5648582951,,1.22215437889099,1.264,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,1.264,206-44-0,206-44-0,HALE,,1.264,1.5648582951,,1.22215437889099,1.264
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,1.428,,129-00-0,,HALE,,,,1.428,1.7678937068,,1.38072502613068,1.428,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,1.428,129-00-0,129-00-0,HALE,,1.428,1.7678937068,,1.38072502613068,1.428
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.869,,56-55-3,,HALE,,,,0.869,1.0758400779,,0.840231120586395,0.869,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.869,56-55-3,56-55-3,HALE,,0.869,1.0758400779,,0.840231120586395,0.869
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.833,,218-01-9,,HALE,,,,0.833,1.0312713289,,0.805422902107239,0.833,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.833,218-01-9,218-01-9,HALE,,0.833,1.0312713289,,0.805422902107239,0.833
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.967,,205-99-2,,HALE,,,,0.967,1.1971661166,,0.934986710548401,0.967,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.967,205-99-2,205-99-2,HALE,,0.967,1.1971661166,,0.934986710548401,0.967
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.737,,207-08-9,,HALE,,,,0.737,0.91242133185,,0.712601065635681,0.737,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.737,207-08-9,207-08-9,HALE,,0.737,0.91242133185,,0.712601065635681,0.737
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,1.743,,192-97-2,,HALE,,,,1.743,2.1578702597,,1.68529665470123,1.743,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,1.743,192-97-2,192-97-2,HALE,,1.743,2.1578702597,,1.68529665470123,1.743
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.969,,50-32-8,,HALE,,,,0.969,1.1996421582,,0.936920523643494,0.969,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.969,50-32-8,50-32-8,HALE,,0.969,1.1996421582,,0.936920523643494,0.969
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,1.078,,198-55-0,,HALE,,,,1.078,1.3345864257,,1.04231202602386,1.078,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,1.078,198-55-0,198-55-0,HALE,,1.078,1.3345864257,,1.04231202602386,1.078
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.39,,193-39-5,,HALE,,,,0.39,0.48282811319,,0.377088755369186,0.39,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.39,193-39-5,193-39-5,HALE,,0.39,0.48282811319,,0.377088755369186,0.39
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.227,,53-70-3,,HALE,,,,0.227,0.28103072229,,0.219484999775887,0.227,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.227,53-70-3,53-70-3,HALE,,0.227,0.28103072229,,0.219484999775887,0.227
V98S032,,LYN000.03,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.218932113647461,,,1,0.54,,191-24-2,,HALE,,,,0.54,0.66853123365,,0.522122919559479,0.54,,,,LYN000.03,,,S,R,1,V98S032,,,,0.218932113647461,,1,0.54,191-24-2,191-24-2,HALE,,0.54,0.66853123365,,0.522122919559479,0.54
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,27.909,,91-20-3,,HALE,,,,27.909,36.109894616,,11.1579570770264,27.909,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,27.909,91-20-3,91-20-3,HALE,,27.909,36.109894616,,11.1579570770264,27.909
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,21.942,,91-57-6,,HALE,,,,21.942,28.389526951,,8.77236366271973,21.942,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,21.942,91-57-6,91-57-6,HALE,,21.942,28.389526951,,8.77236366271973,21.942
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,10.25,,90-12-0,,HALE,,,,10.25,13.261901889,,4.09792757034302,10.25,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,10.25,90-12-0,90-12-0,HALE,,10.25,13.261901889,,4.09792757034302,10.25
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,7.02,,92-52-4,,HALE,,,,7.02,9.0827854888,,2.80658078193665,7.02,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,7.02,92-52-4,92-52-4,HALE,,7.02,9.0827854888,,2.80658078193665,7.02
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,19.908,,,,HALE,,,,19.908,25.757848079,,7.95917510986328,19.908,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,19.908,581-42-0,,HALE,,19.908,25.757848079,,7.95917510986328,19.908
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,22.81,,208-96-8,,HALE,,,,22.81,29.512583618,,9.11938858032227,22.81,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,22.81,208-96-8,208-96-8,HALE,,22.81,29.512583618,,9.11938858032227,22.81
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,18.523,,83-32-9,,HALE,,,,18.523,23.965874018,,7.40545511245728,18.523,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,18.523,83-32-9,83-32-9,HALE,,18.523,23.965874018,,7.40545511245728,18.523
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,9.216,,2245-38-7,,HALE,,,,9.216,11.924067103,,3.68453669548035,9.216,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,9.216,2245-38-7,2245-38-7,HALE,,9.216,11.924067103,,3.68453669548035,9.216
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,24.484,,86-73-7,,HALE,,,,24.484,31.678478619,,9.788649559021,24.484,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,24.484,86-73-7,86-73-7,HALE,,24.484,31.678478619,,9.788649559021,24.484
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,93.307,,85-01-8,,HALE,,,,93.307,120.7247102,,37.3039360046387,93.307,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,93.307,85-01-8,85-01-8,HALE,,93.307,120.7247102,,37.3039360046387,93.307
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,58.602,,,,HALE,,,,58.602,75.82185117,,23.4289512634277,58.602,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,58.602,120-12-7,,HALE,,58.602,75.82185117,,23.4289512634277,58.602
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,18.432,,832-69-9,,HALE,,,,18.432,23.848134207,,7.36907339096069,18.432,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,18.432,832-69-9,832-69-9,HALE,,18.432,23.848134207,,7.36907339096069,18.432
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,627.62,,206-44-0,,HALE,,,,627.62,812.04242571,,250.921112060547,627.62,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,627.62,206-44-0,206-44-0,HALE,,627.62,812.04242571,,250.921112060547,627.62
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,764.266,,129-00-0,,HALE,,,,764.266,988.84104478,,305.551879882813,764.266,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,764.266,129-00-0,129-00-0,HALE,,764.266,988.84104478,,305.551879882813,764.266
V98S033,,DEC000.54,,,,,,,,,,,,,,,S,,R,1,,,,,,,,,,,,,,,,,,,,0.691229858398438,,,1,398.289,,56-55-3,,HALE,,,,398.289,515.32386746,,159.235076904297,398.289,,,,DEC000.54,,,S,R,1,V98S033,,,,0.691229858398438,,1,398.289,56-55-3,56-55-3,HALE,,398.289,515.32386746,,159.235076904297,398.289
